[2013-05-02 09:24:33] request.INFO: Matched route "PwebMain_reinitialiser" (parameters: "_controller": "Pweb\MainBundle\Controller\MainController::reinitialiserAction", "_route": "PwebMain_reinitialiser") [] []
[2013-06-28 20:02:17] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:01] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:01] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:01] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:12] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/1"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:12] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:06:12] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:09:17] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/3"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:09:19] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/Opq"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
[2013-06-28 20:09:19] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /projets/logos/2"" at /Users/clementc/Sites/Symfony_projet/MSW_symf/app/cache/prod/classes.php line 3597 [] []
